,CustomerId,Recency,Frequency,Monetary,Cluster,R_Score,F_Score,M_Score,RFM_Score,Segment,Churned
3331,16972,18,2,749.0,0,4,3,3,433,Potential Loyalists,False
3332,16973,22,1,127.0,0,4,2,1,421,Potential Loyalists,False
3333,16974,158,2,365.5,1,2,3,2,232,At Risk,True
3334,16975,59,3,926.12,0,3,4,3,343,Loyal Customers,False
3335,16977,31,4,496.0,0,4,4,2,442,Loyal Customers,False
3336,16978,302,2,424.55,1,1,3,2,132,At Risk,True
3337,16979,19,3,1007.74,0,4,4,4,444,Champions,False
3338,16980,64,1,394.37,0,3,2,2,322,Potential Loyalists,False
3339,16983,5,5,1748.15,0,5,4,4,544,Champions,False
3340,16984,40,7,5891.01,0,3,5,5,355,Loyal Customers,False
3341,16985,12,13,5459.04,0,5,5,5,555,Champions,False
3342,16986,81,9,3015.55,0,2,5,5,255,At Risk,False
3343,16987,12,4,904.6,0,5,4,3,543,Loyal Customers,False
3344,16988,15,1,256.55,0,5,2,2,522,Potential Loyalists,False
3345,16990,58,1,165.0,0,3,2,1,321,Potential Loyalists,False
3346,16991,57,1,1041.21,0,3,2,4,324,Potential Loyalists,False
3347,16992,23,8,3862.19,0,4,5,5,455,Champions,False
3348,16993,99,2,1950.9499999999998,0,2,3,4,234,At Risk,True
3349,16996,18,3,666.6500000000001,0,4,4,3,443,Loyal Customers,False
3350,16998,80,1,107.0,0,2,2,1,221,Hibernating,False
3351,17000,32,2,406.3,0,4,3,2,432,Potential Loyalists,False
3352,17001,12,8,2651.23,0,5,5,5,555,Champions,False
3353,17002,79,4,1077.82,0,2,4,4,244,At Risk,False
3354,17003,38,4,828.21,0,3,4,3,343,Loyal Customers,False
3355,17004,28,2,1012.22,0,4,3,4,434,Potential Loyalists,False
3356,17005,106,2,622.36,0,2,3,3,233,At Risk,True
3357,17006,28,4,853.49,0,4,4,3,443,Loyal Customers,False
3358,17007,73,1,230.17000000000002,0,2,2,1,221,Hibernating,False
3359,17008,65,1,81.36,0,3,2,1,321,Potential Loyalists,False
3360,17009,187,1,242.06,1,1,2,1,121,Hibernating,True
3361,17011,283,2,400.8,1,1,3,2,132,At Risk,True
3362,17012,361,1,360.61,1,1,2,2,122,At Risk,True
3363,17016,212,1,552.4,1,1,2,3,123,At Risk,True
3364,17017,1,13,5416.349999999999,0,5,5,5,555,Champions,False
3365,17018,23,4,1367.6,0,4,4,4,444,Champions,False
3366,17019,4,8,2703.03,0,5,5,5,555,Champions,False
3367,17020,178,2,935.62,1,1,3,3,133,At Risk,True
3368,17021,78,6,1182.22,0,2,5,4,254,At Risk,False
3369,17022,68,1,189.0,0,3,2,1,321,Potential Loyalists,False
3370,17023,53,3,800.18,0,3,4,3,343,Loyal Customers,False
3371,17025,9,4,1152.87,0,5,4,4,544,Champions,False
3372,17026,5,2,54.15,0,5,3,1,531,Potential Loyalists,False
3373,17027,82,3,433.07,0,2,4,2,242,At Risk,False
3374,17028,217,3,1593.83,1,1,4,4,144,At Risk,True
3375,17029,18,5,1421.3,0,4,4,4,444,Champions,False
3376,17031,14,4,2393.5,0,5,4,5,545,Champions,False
3377,17032,183,8,2984.32,1,1,5,5,155,At Risk,True
3378,17033,33,1,302.65000000000003,0,4,2,2,422,Potential Loyalists,False
3379,17034,45,2,530.9,0,3,3,3,333,Potential Loyalists,False
3380,17035,227,2,180.06,1,1,3,1,131,Others,True
3381,17036,19,1,176.9,0,4,2,1,421,Potential Loyalists,False
3382,17038,51,1,630.77,0,3,2,3,323,Potential Loyalists,False
3383,17039,240,1,1954.99,1,1,2,4,124,At Risk,True
3384,17040,186,1,13.52,1,1,2,1,121,Hibernating,True
3385,17041,33,3,583.71,0,4,4,3,443,Loyal Customers,False
3386,17043,11,4,858.47,0,5,4,3,543,Loyal Customers,False
3387,17044,10,11,11013.82,0,5,5,5,555,Champions,False
3388,17045,12,2,488.24,0,5,3,2,532,Potential Loyalists,False
3389,17046,80,4,1264.05,0,2,4,4,244,At Risk,False
3390,17047,67,3,1188.33,0,3,4,4,344,Loyal Customers,False
3391,17048,73,4,1146.33,0,2,4,4,244,At Risk,False
3392,17049,11,10,4287.5,0,5,5,5,555,Champions,False
3393,17050,11,5,1462.95,0,5,4,4,544,Champions,False
3394,17051,82,3,465.6,0,2,4,2,242,At Risk,False
3395,17055,81,1,232.85,0,2,2,1,221,Hibernating,False
3396,17056,374,1,128.60000000000002,1,1,2,1,121,Hibernating,True
3397,17057,232,1,294.74,1,1,2,2,122,At Risk,True
3398,17059,5,5,2506.54,0,5,4,5,545,Champions,False
3399,17062,1,4,645.8100000000001,0,5,4,3,543,Loyal Customers,False
3400,17063,43,6,2177.39,0,3,5,5,355,Loyal Customers,False
3401,17065,273,2,194.7,1,1,3,1,131,Others,True
3402,17066,362,1,228.34,1,1,2,1,121,Hibernating,True
3403,17067,360,3,454.54,1,1,4,2,142,At Risk,True
3404,17068,4,27,4601.69,0,5,5,5,555,Champions,False
3405,17069,9,6,3084.58,0,5,5,5,555,Champions,False
3406,17070,46,1,133.18,0,3,2,1,321,Potential Loyalists,False
3407,17071,17,4,1364.68,0,4,4,4,444,Champions,False
3408,17072,261,1,273.35,1,1,2,2,122,At Risk,True
3409,17074,198,1,203.05,1,1,2,1,121,Hibernating,True
3410,17075,65,6,1402.51,0,3,5,4,354,Loyal Customers,False
3411,17076,28,3,401.66999999999996,0,4,4,2,442,Loyal Customers,False
3412,17077,214,1,306.0,1,1,2,2,122,At Risk,True
3413,17080,15,5,669.91,0,5,4,3,543,Loyal Customers,False
3414,17081,31,4,660.48,0,4,4,3,443,Loyal Customers,False
3415,17082,30,4,2728.18,0,4,4,5,445,Champions,False
3416,17083,45,6,2644.01,0,3,5,5,355,Loyal Customers,False
3417,17084,32,1,2253.22,0,4,2,5,425,Potential Loyalists,False
3418,17085,12,23,6285.27,0,5,5,5,555,Champions,False
3419,17087,373,1,221.53,1,1,2,1,121,Hibernating,True
3420,17089,22,1,128.45,0,4,2,1,421,Potential Loyalists,False
3421,17090,10,6,1105.53,0,5,5,4,554,Champions,False
3422,17091,3,11,3961.44,0,5,5,5,555,Champions,False
3423,17092,73,7,3737.38,0,2,5,5,255,At Risk,False
3424,17093,228,1,235.88,1,1,2,1,121,Hibernating,True
3425,17094,59,1,100.2,0,3,2,1,321,Potential Loyalists,False
3426,17095,66,4,1248.09,0,3,4,4,344,Loyal Customers,False
3427,17096,19,7,2675.8,0,4,5,5,455,Champions,False
3428,17097,1,2,363.66,0,5,3,2,532,Potential Loyalists,False
3429,17098,17,3,591.0699999999999,0,4,4,3,443,Loyal Customers,False
3430,17099,169,1,582.17,1,2,2,3,223,At Risk,True
3431,17101,30,3,885.3199999999999,0,4,4,3,443,Loyal Customers,False
3432,17103,358,1,424.3,1,1,2,2,122,At Risk,True
3433,17104,59,1,474.03,0,3,2,2,322,Potential Loyalists,False
3434,17106,25,1,481.58,0,4,2,2,422,Potential Loyalists,False
3435,17107,33,4,5255.24,0,4,4,5,445,Champions,False
3436,17108,299,1,174.95,1,1,2,1,121,Hibernating,True
3437,17109,42,2,410.42,0,3,3,2,332,Potential Loyalists,False
3438,17110,156,2,336.59999999999997,1,2,3,2,232,At Risk,True
3439,17111,61,1,227.97,0,3,2,1,321,Potential Loyalists,False
3440,17112,138,1,197.57,0,2,2,1,221,Hibernating,True
3441,17113,210,6,2305.59,1,1,5,5,155,At Risk,True
3442,17115,184,4,1923.99,1,1,4,4,144,At Risk,True
3443,17116,284,1,389.78,1,1,2,2,122,At Risk,True
3444,17121,38,1,314.74,0,3,2,2,322,Potential Loyalists,False
3445,17122,24,3,432.18,0,4,4,2,442,Loyal Customers,False
3446,17123,75,2,631.87,0,2,3,3,233,At Risk,False
3447,17126,17,4,1026.98,0,4,4,4,444,Champions,False
3448,17127,64,5,1155.0300000000002,0,3,4,4,344,Loyal Customers,False
3449,17129,156,1,31.85,1,2,2,1,221,Hibernating,True
3450,17132,88,2,1220.9099999999999,0,2,3,4,234,At Risk,False
3451,17133,110,5,9730.09,0,2,4,5,245,At Risk,True
3452,17134,78,1,212.1,0,2,2,1,221,Hibernating,False
3453,17135,7,4,798.03,0,5,4,3,543,Loyal Customers,False
3454,17136,298,1,231.68,1,1,2,1,121,Hibernating,True
3455,17137,52,6,1099.81,0,3,5,4,354,Loyal Customers,False
3456,17138,25,6,4036.77,0,4,5,5,455,Champions,False
3457,17139,25,13,8915.99,0,4,5,5,455,Champions,False
3458,17141,54,4,727.58,0,3,4,3,343,Loyal Customers,False
3459,17142,40,3,696.25,0,3,4,3,343,Loyal Customers,False
3460,17143,53,2,880.97,0,3,3,3,333,Potential Loyalists,False
3461,17145,148,4,3120.91,1,2,4,5,245,At Risk,True
3462,17146,71,10,5102.86,0,3,5,5,355,Loyal Customers,False
3463,17147,88,5,1485.36,0,2,4,4,244,At Risk,False
3464,17149,87,1,143.10000000000002,0,2,2,1,221,Hibernating,False
3465,17150,12,6,1357.95,0,5,5,4,554,Champions,False
3466,17151,371,1,231.90000000000003,1,1,2,1,121,Hibernating,True
3467,17152,61,1,327.0,0,3,2,2,322,Potential Loyalists,False
3468,17155,163,5,640.76,1,2,4,3,243,At Risk,True
3469,17156,127,1,591.87,0,2,2,3,223,At Risk,True
3470,17157,116,17,4832.9,0,2,5,5,255,At Risk,True
3471,17158,183,2,713.03,1,1,3,3,133,At Risk,True
3472,17159,113,2,560.71,0,2,3,3,233,At Risk,True
3473,17160,10,11,6691.13,0,5,5,5,555,Champions,False
3474,17161,80,1,856.01,0,2,2,3,223,At Risk,False
3475,17163,81,2,406.68,0,2,3,2,232,At Risk,False
3476,17165,17,5,1635.64,0,4,4,4,444,Champions,False
3477,17167,15,3,867.11,0,5,4,3,543,Loyal Customers,False
3478,17168,134,1,400.2,0,2,2,2,222,At Risk,True
3479,17169,214,1,320.95,1,1,2,2,122,At Risk,True
3480,17170,10,2,178.68,0,5,3,1,531,Potential Loyalists,False
3481,17171,297,1,159.68,1,1,2,1,121,Hibernating,True
3482,17172,66,2,638.81,0,3,3,3,333,Potential Loyalists,False
3483,17176,162,2,596.1899999999999,1,2,3,3,233,At Risk,True
3484,17177,141,1,119.5,1,2,2,1,221,Hibernating,True
3485,17178,367,1,432.96,1,1,2,2,122,At Risk,True
3486,17179,18,3,795.47,0,4,4,3,443,Loyal Customers,False
3487,17180,58,7,1452.8,0,3,5,4,354,Loyal Customers,False
3488,17181,9,2,225.45000000000002,0,5,3,1,531,Potential Loyalists,False
3489,17182,58,2,321.3,0,3,3,2,332,Potential Loyalists,False
3490,17184,205,2,198.41000000000003,1,1,3,1,131,Others,True
3491,17185,227,3,229.46,1,1,4,1,141,Others,True
3492,17187,162,1,263.76,1,2,2,2,222,At Risk,True
3493,17188,82,6,2118.7000000000003,0,2,5,4,254,At Risk,False
3494,17189,196,3,569.88,1,1,4,3,143,At Risk,True
3495,17190,39,5,1281.83,0,3,4,4,344,Loyal Customers,False
3496,17191,4,11,2726.77,0,5,5,5,555,Champions,False
3497,17192,172,1,75.28,1,2,2,1,221,Hibernating,True
3498,17193,22,2,610.74,0,4,3,3,433,Potential Loyalists,False
3499,17194,166,1,549.88,1,2,2,3,223,At Risk,True
3500,17195,291,1,562.98,1,1,2,3,123,At Risk,True
3501,17196,63,1,327.75,0,3,2,2,322,Potential Loyalists,False
3502,17198,1,2,521.66,0,5,3,3,533,Potential Loyalists,False
3503,17199,218,1,135.04000000000002,1,1,2,1,121,Hibernating,True
3504,17200,23,4,356.71,0,4,4,2,442,Loyal Customers,False
3505,17201,159,3,853.3199999999999,1,2,4,3,243,At Risk,True
3506,17202,56,1,160.65,0,3,2,1,321,Potential Loyalists,False
3507,17203,24,4,2004.01,0,4,4,4,444,Champions,False
3508,17204,10,5,3940.13,0,5,4,5,545,Champions,False
3509,17205,52,2,615.27,0,3,3,3,333,Potential Loyalists,False
3510,17207,288,1,292.62,1,1,2,2,122,At Risk,True
3511,17208,31,1,111.15,0,4,2,1,421,Potential Loyalists,False
3512,17209,285,3,595.7,1,1,4,3,143,At Risk,True
3513,17210,28,1,251.72,0,4,2,2,422,Potential Loyalists,False
3514,17211,5,6,1729.43,0,5,5,4,554,Champions,False
3515,17212,94,2,567.5600000000001,0,2,3,3,233,At Risk,True
3516,17213,2,7,2401.07,0,5,5,5,555,Champions,False
3517,17215,100,1,186.15,0,2,2,1,221,Hibernating,True
3518,17216,190,1,63.6,1,1,2,1,121,Hibernating,True
3519,17217,255,1,96.6,1,1,2,1,121,Hibernating,True
3520,17218,4,9,2226.96,0,5,5,5,555,Champions,False
3521,17219,52,1,144.9,0,3,2,1,321,Potential Loyalists,False
3522,17220,53,7,1269.76,0,3,5,4,354,Loyal Customers,False
3523,17221,227,3,642.14,1,1,4,3,143,At Risk,True
3524,17222,113,5,1250.86,0,2,4,4,244,At Risk,True
3525,17223,4,2,433.99,0,5,3,2,532,Potential Loyalists,False
3526,17224,137,1,100.86,0,2,2,1,221,Hibernating,True
3527,17225,217,1,131.15,1,1,2,1,121,Hibernating,True
3528,17226,80,2,501.97999999999996,0,2,3,3,233,At Risk,False
3529,17227,4,7,1081.8600000000001,0,5,5,4,554,Champions,False
3530,17228,3,7,1269.8899999999999,0,5,5,4,554,Champions,False
3531,17230,199,10,5750.08,1,1,5,5,155,At Risk,True
3532,17231,25,15,3940.08,0,4,5,5,455,Champions,False
3533,17233,84,2,369.98,0,2,3,2,232,At Risk,False
3534,17235,8,7,1354.82,0,5,5,4,554,Champions,False
3535,17236,46,6,1013.13,0,3,5,4,354,Loyal Customers,False
3536,17237,11,2,679.44,0,5,3,3,533,Potential Loyalists,False
3537,17238,7,17,3982.66,0,5,5,5,555,Champions,False
3538,17239,23,3,806.95,0,4,4,3,443,Loyal Customers,False
3539,17240,232,1,130.6,1,1,2,1,121,Hibernating,True
3540,17241,21,12,2736.64,0,4,5,5,455,Champions,False
3541,17242,92,3,1754.24,0,2,4,4,244,At Risk,True
3542,17243,5,44,11920.43,3,5,5,5,555,Champions,False
3543,17244,19,4,871.14,0,4,4,3,443,Loyal Customers,False
3544,17245,325,1,200.18,1,1,2,1,121,Hibernating,True
3545,17246,182,2,38.92,1,1,3,1,131,Others,True
3546,17248,117,1,181.89000000000001,0,2,2,1,221,Hibernating,True
3547,17249,64,1,68.03,0,3,2,1,321,Potential Loyalists,False
3548,17251,18,2,529.15,0,4,3,3,433,Potential Loyalists,False
3549,17254,37,1,198.29,0,3,2,1,321,Potential Loyalists,False
3550,17255,26,2,490.21999999999997,0,4,3,2,432,Potential Loyalists,False
3551,17256,117,3,258.93,0,2,4,2,242,At Risk,True
3552,17257,72,2,189.78,0,2,3,1,231,Others,False
3553,17258,32,2,417.3,0,4,3,2,432,Potential Loyalists,False
3554,17259,4,5,1239.11,0,5,4,4,544,Champions,False
3555,17260,47,1,120.95,0,3,2,1,321,Potential Loyalists,False
3556,17261,145,1,221.59,1,2,2,1,221,Hibernating,True
3557,17262,2,7,1504.26,0,5,5,4,554,Champions,False
3558,17264,60,1,268.28,0,3,2,2,322,Potential Loyalists,False
3559,17266,135,2,205.14,0,2,3,1,231,Others,True
3560,17268,81,7,970.25,0,2,5,3,253,At Risk,False
3561,17269,21,1,491.81,0,4,2,2,422,Potential Loyalists,False
3562,17270,105,2,601.4499999999999,0,2,3,3,233,At Risk,True
3563,17271,372,1,204.3,1,1,2,1,121,Hibernating,True
3564,17273,60,1,141.12,0,3,2,1,321,Potential Loyalists,False
3565,17274,31,1,465.4,0,4,2,2,422,Potential Loyalists,False
3566,17275,19,1,114.1,0,4,2,1,421,Potential Loyalists,False
3567,17276,38,1,502.49,0,3,2,3,323,Potential Loyalists,False
3568,17278,201,1,25.2,1,1,2,1,121,Hibernating,True
3569,17280,74,1,118.85999999999999,0,2,2,1,221,Hibernating,False
3570,17281,10,6,797.8499999999999,0,5,5,3,553,Loyal Customers,False
3571,17282,92,2,623.08,0,2,3,3,233,At Risk,True
3572,17283,14,1,188.46,0,5,2,1,521,Potential Loyalists,False
3573,17284,25,2,1140.58,0,4,3,4,434,Potential Loyalists,False
3574,17285,264,2,407.94,1,1,3,2,132,At Risk,True
3575,17286,36,2,237.81,0,4,3,1,431,Potential Loyalists,False
3576,17287,3,16,3000.5,0,5,5,5,555,Champions,False
3577,17288,26,4,1050.8,0,4,4,4,444,Champions,False
3578,17289,12,6,1110.78,0,5,5,4,554,Champions,False
3579,17290,17,6,974.95,0,4,5,3,453,Loyal Customers,False
3580,17292,108,2,271.75,0,2,3,2,232,At Risk,True
3581,17293,30,8,1896.57,0,4,5,4,454,Champions,False
3582,17294,305,2,467.78999999999996,1,1,3,2,132,At Risk,True
3583,17296,366,1,338.13,1,1,2,2,122,At Risk,True
3584,17298,10,3,455.84000000000003,0,5,4,2,542,Loyal Customers,False
3585,17299,75,2,336.62,0,2,3,2,232,At Risk,False
3586,17300,26,2,393.64,0,4,3,2,432,Potential Loyalists,False
3587,17301,260,1,131.15,1,1,2,1,121,Hibernating,True
3588,17304,170,1,111.5,1,2,2,1,221,Hibernating,True
3589,17305,284,1,2135.46,1,1,2,4,124,At Risk,True
3590,17306,29,2,1151.04,0,4,3,4,434,Potential Loyalists,False
3591,17307,31,11,3999.8900000000003,0,4,5,5,455,Champions,False
3592,17308,29,2,4511.76,0,4,3,5,435,Potential Loyalists,False
3593,17309,17,2,237.64000000000001,0,4,3,1,431,Potential Loyalists,False
3594,17310,23,2,1025.1,0,4,3,4,434,Potential Loyalists,False
3595,17311,28,4,2181.71,0,4,4,5,445,Champions,False
3596,17314,29,9,2376.51,0,4,5,5,455,Champions,False
3597,17315,11,5,3318.35,0,5,4,5,545,Champions,False
3598,17316,56,1,124.45,0,3,2,1,321,Potential Loyalists,False
3599,17318,361,1,157.32999999999998,1,1,2,1,121,Hibernating,True
3600,17319,305,1,29.1,1,1,2,1,121,Hibernating,True
3601,17320,4,4,1695.15,0,5,4,4,544,Champions,False
3602,17321,30,4,1008.05,0,4,4,4,444,Champions,False
3603,17322,12,5,922.59,0,5,4,3,543,Loyal Customers,False
3604,17323,43,5,644.52,0,3,4,3,343,Loyal Customers,False
3605,17324,2,9,1311.64,0,5,5,4,554,Champions,False
3606,17325,46,2,512.77,0,3,3,3,333,Potential Loyalists,False
3607,17326,44,2,312.35,0,3,3,2,332,Potential Loyalists,False
3608,17327,45,2,152.35,0,3,3,1,331,Potential Loyalists,False
3609,17328,309,1,104.7,1,1,2,1,121,Hibernating,True
3610,17329,367,3,475.42,1,1,4,2,142,At Risk,True
3611,17330,180,2,59.900000000000006,1,1,3,1,131,Others,True
3612,17332,164,5,838.27,1,2,4,3,243,At Risk,True
3613,17334,42,1,328.13,0,3,2,2,322,Potential Loyalists,False
3614,17335,19,2,497.04,0,4,3,2,432,Potential Loyalists,False
3615,17336,108,1,81.12,0,2,2,1,221,Hibernating,True
3616,17338,11,9,5395.79,0,5,5,5,555,Champions,False
3617,17339,1,2,119.0,0,5,3,1,531,Potential Loyalists,False
3618,17340,2,8,9935.93,0,5,5,5,555,Champions,False
3619,17341,2,3,1006.53,0,5,4,4,544,Champions,False
3620,17342,15,4,1227.54,0,5,4,4,544,Champions,False
3621,17343,12,5,1066.3,0,5,4,4,544,Champions,False
3622,17344,364,1,299.74,1,1,2,2,122,At Risk,True
3623,17345,11,6,1066.94,0,5,5,4,554,Champions,False
3624,17346,9,12,2509.84,0,5,5,5,555,Champions,False
3625,17348,73,4,1285.69,0,2,4,4,244,At Risk,False
3626,17349,16,4,674.16,0,4,4,3,443,Loyal Customers,False
3627,17350,30,3,612.381,0,4,4,3,443,Loyal Customers,False
3628,17351,63,9,1401.08,0,3,5,4,354,Loyal Customers,False
3629,17352,332,1,36.25,1,1,2,1,121,Hibernating,True
3630,17353,127,2,1502.0,0,2,3,4,234,At Risk,True
3631,17354,64,3,1740.8999999999999,0,3,4,4,344,Loyal Customers,False
3632,17355,22,1,273.31,0,4,2,2,422,Potential Loyalists,False
3633,17356,190,4,768.25,1,1,4,3,143,At Risk,True
3634,17358,12,3,500.2,0,5,4,3,543,Loyal Customers,False
3635,17359,284,1,156.6,1,1,2,1,121,Hibernating,True
3636,17360,21,3,632.27,0,4,4,3,443,Loyal Customers,False
3637,17361,312,2,383.59000000000003,1,1,3,2,132,At Risk,True
3638,17362,36,5,711.8100000000001,0,4,4,3,443,Loyal Customers,False
3639,17363,31,3,920.46,0,4,4,3,443,Loyal Customers,False
3640,17364,12,17,7510.24,0,5,5,5,555,Champions,False
3641,17365,22,7,3417.13,0,4,5,5,455,Champions,False
3642,17366,68,2,1077.24,0,3,3,4,334,Potential Loyalists,False
3643,17368,11,6,879.42,0,5,5,3,553,Loyal Customers,False
3644,17369,91,1,979.1999999999999,0,2,2,3,223,At Risk,True
3645,17371,259,3,236.97,1,1,4,1,141,Others,True
3646,17372,17,20,3010.13,0,4,5,5,455,Champions,False
3647,17373,54,3,520.58,0,3,4,3,343,Loyal Customers,False
3648,17374,31,1,231.34,0,4,2,1,421,Potential Loyalists,False
3649,17375,67,1,260.45,0,3,2,2,322,Potential Loyalists,False
3650,17376,40,2,250.44,0,3,3,1,331,Potential Loyalists,False
3651,17377,1,60,14174.25,3,5,5,5,555,Champions,False
3652,17378,10,1,10.95,0,5,2,1,521,Potential Loyalists,False
3653,17380,70,3,645.0,0,3,4,3,343,Loyal Customers,False
3654,17381,4,12,19726.76,0,5,5,5,555,Champions,False
3655,17382,71,7,836.88,0,3,5,3,353,Loyal Customers,False
3656,17383,89,1,110.69999999999999,0,2,2,1,221,Hibernating,False
3657,17384,103,1,171.15,0,2,2,1,221,Hibernating,True
3658,17386,21,1,126.35000000000001,0,4,2,1,421,Potential Loyalists,False
3659,17388,56,7,1415.81,0,3,5,4,354,Loyal Customers,False
3660,17389,10,27,25381.65,3,5,5,5,555,Champions,False
3661,17390,56,1,149.3,0,3,2,1,321,Potential Loyalists,False
3662,17392,86,1,168.65,0,2,2,1,221,Hibernating,False
3663,17393,46,2,381.15,0,3,3,2,332,Potential Loyalists,False
3664,17395,144,1,97.5,1,2,2,1,221,Hibernating,True
3665,17396,7,7,1476.3,0,5,5,4,554,Champions,False
3666,17397,52,1,516.87,0,3,2,3,323,Potential Loyalists,False
3667,17400,217,3,2525.44,1,1,4,5,145,At Risk,True
3668,17401,177,1,114.85,1,1,2,1,121,Hibernating,True
3669,17402,5,12,2461.68,0,5,5,5,555,Champions,False
3670,17403,86,1,118.95,0,2,2,1,221,Hibernating,False
3671,17404,45,8,15874.3,0,3,5,5,355,Loyal Customers,False
3672,17406,2,11,2704.63,0,5,5,5,555,Champions,False
3673,17407,47,1,552.9,0,3,2,3,323,Potential Loyalists,False
3674,17408,136,2,283.44000000000005,0,2,3,2,232,At Risk,True
3675,17409,57,8,7021.66,0,3,5,5,355,Loyal Customers,False
3676,17411,22,2,646.44,0,4,3,3,433,Potential Loyalists,False
3677,17412,8,10,3159.46,0,5,5,5,555,Champions,False
3678,17413,40,2,560.14,0,3,3,3,333,Potential Loyalists,False
3679,17414,59,4,1471.52,0,3,4,4,344,Loyal Customers,False
3680,17416,29,15,10405.03,0,4,5,5,455,Champions,False
3681,17417,184,1,164.18,1,1,2,1,121,Hibernating,True
3682,17418,23,1,206.60000000000002,0,4,2,1,421,Potential Loyalists,False
3683,17419,3,8,2273.95,0,5,5,5,555,Champions,False
3684,17420,9,4,485.6,0,5,4,2,542,Loyal Customers,False
3685,17421,22,3,1059.41,0,4,4,4,444,Champions,False
3686,17422,17,5,1615.39,0,4,4,4,444,Champions,False
3687,17423,29,1,420.54,0,4,2,2,422,Potential Loyalists,False
3688,17426,88,7,3040.51,0,2,5,5,255,At Risk,False
3689,17428,4,18,14562.91,0,5,5,5,555,Champions,False
3690,17429,32,2,832.54,0,4,3,3,433,Potential Loyalists,False
3691,17430,1,3,469.40999999999997,0,5,4,2,542,Loyal Customers,False
3692,17432,21,7,1363.23,0,4,5,4,454,Champions,False
3693,17433,21,1,266.8,0,4,2,2,422,Potential Loyalists,False
3694,17435,47,1,331.35,0,3,2,2,322,Potential Loyalists,False
3695,17436,44,3,317.76,0,3,4,2,342,Loyal Customers,False
3696,17437,165,1,369.68,1,2,2,2,222,At Risk,True
3697,17438,80,4,1034.32,0,2,4,4,244,At Risk,False
3698,17439,291,1,325.74,1,1,2,2,122,At Risk,True
3699,17440,185,1,137.16,1,1,2,1,121,Hibernating,True
3700,17441,368,1,293.35,1,1,2,2,122,At Risk,True
3701,17442,17,9,2371.74,0,4,5,5,455,Champions,False
3702,17448,133,46,14523.67,3,2,5,5,255,At Risk,True
3703,17449,23,6,2348.94,0,4,5,5,455,Champions,False
3704,17450,3,7,52422.3,3,5,5,5,555,Champions,False
3705,17454,98,6,1030.41,0,2,5,4,254,At Risk,True
3706,17456,1,2,975.5600000000001,0,5,3,3,533,Potential Loyalists,False
3707,17457,15,9,4247.11,0,5,5,5,555,Champions,False
3708,17458,17,1,213.08,0,4,2,1,421,Potential Loyalists,False
3709,17460,8,12,1605.8400000000001,0,5,5,4,554,Champions,False
3710,17463,196,2,659.4,1,1,3,3,133,At Risk,True
3711,17464,158,2,617.1800000000001,1,2,3,3,233,At Risk,True
3712,17465,61,7,2542.79,0,3,5,5,355,Loyal Customers,False
3713,17467,31,1,102.6,0,4,2,1,421,Potential Loyalists,False
3714,17468,11,1,57.8,0,5,2,1,521,Potential Loyalists,False
3715,17469,36,12,3180.28,0,4,5,5,455,Champions,False
3716,17470,3,7,1679.8,0,5,5,4,554,Champions,False
3717,17471,110,1,321.65000000000003,0,2,2,2,222,At Risk,True
3718,17472,264,1,224.81,1,1,2,1,121,Hibernating,True
3719,17473,44,2,607.0,0,3,3,3,333,Potential Loyalists,False
3720,17474,235,1,1047.0,1,1,2,4,124,At Risk,True
3721,17476,31,2,489.86,0,4,3,2,432,Potential Loyalists,False
3722,17477,248,2,1144.3,1,1,3,4,134,At Risk,True
3723,17478,44,2,1272.8,0,3,3,4,334,Potential Loyalists,False
3724,17479,268,1,389.26000000000005,1,1,2,2,122,At Risk,True
3725,17480,80,1,370.40999999999997,0,2,2,2,222,At Risk,False
3726,17482,123,2,775.64,0,2,3,3,233,At Risk,True
3727,17483,50,1,177.69,0,3,2,1,321,Potential Loyalists,False
3728,17484,212,2,209.57,1,1,3,1,131,Others,True
3729,17487,364,1,160.55,1,1,2,1,121,Hibernating,True
3730,17488,277,1,336.5,1,1,2,2,122,At Risk,True
3731,17490,24,2,658.18,0,4,3,3,433,Potential Loyalists,False
3732,17491,3,8,2422.2000000000003,0,5,5,5,555,Champions,False
3733,17492,114,2,747.85,0,2,3,3,233,At Risk,True
3734,17493,21,1,100.91000000000001,0,4,2,1,421,Potential Loyalists,False
3735,17494,137,1,54.699999999999996,0,2,2,1,221,Hibernating,True
3736,17495,26,1,309.16,0,4,2,2,422,Potential Loyalists,False
3737,17496,199,3,1141.84,1,1,4,4,144,At Risk,True
3738,17497,26,2,287.25,0,4,3,2,432,Potential Loyalists,False
3739,17499,197,1,718.51,1,1,2,3,123,At Risk,True
3740,17504,16,9,6493.14,0,4,5,5,455,Champions,False
3741,17505,186,3,1289.64,1,1,4,4,144,At Risk,True
3742,17508,17,7,4191.92,0,4,5,5,455,Champions,False
3743,17510,56,1,206.07999999999998,0,3,2,1,321,Potential Loyalists,False
3744,17511,3,31,84541.17,3,5,5,5,555,Champions,False
3745,17512,88,8,2542.83,0,2,5,5,255,At Risk,False
3746,17513,44,2,645.6,0,3,3,3,333,Potential Loyalists,False
3747,17514,305,1,313.35,1,1,2,2,122,At Risk,True
3748,17515,30,5,963.49,0,4,4,3,443,Loyal Customers,False
3749,17516,14,1,182.62,0,5,2,1,521,Potential Loyalists,False
3750,17518,61,2,329.42,0,3,3,2,332,Potential Loyalists,False
